법정동코드,법정동명
11110101,서울특별시 종로구 청운동
11110102,서울특별시 종로구 신교동
11110103,서울특별시 종로구 궁정동
11110104,서울특별시 종로구 효자동
11110105,서울특별시 종로구 창성동
11110106,서울특별시 종로구 통의동
11110107,서울특별시 종로구 적선동
11110108,서울특별시 종로구 통인동
11110109,서울특별시 종로구 누상동
11110110,서울특별시 종로구 누하동
11110111,서울특별시 종로구 옥인동
11110112,서울특별시 종로구 체부동
11110113,서울특별시 종로구 필운동
11110114,서울특별시 종로구 내자동
11110115,서울특별시 종로구 사직동
11110116,서울특별시 종로구 도렴동
11110117,서울특별시 종로구 당주동
11110118,서울특별시 종로구 내수동
11110119,서울특별시 종로구 세종로
11110120,서울특별시 종로구 신문로1가
11110121,서울특별시 종로구 신문로2가
11110122,서울특별시 종로구 청진동
11110123,서울특별시 종로구 서린동
11110124,서울특별시 종로구 수송동
11110125,서울특별시 종로구 중학동
11110126,서울특별시 종로구 종로1가
11110127,서울특별시 종로구 공평동
11110128,서울특별시 종로구 관훈동
11110129,서울특별시 종로구 견지동
11110130,서울특별시 종로구 와룡동
11110131,서울특별시 종로구 권농동
11110132,서울특별시 종로구 운니동
11110133,서울특별시 종로구 익선동
11110134,서울특별시 종로구 경운동
11110135,서울특별시 종로구 관철동
11110136,서울특별시 종로구 인사동
11110137,서울특별시 종로구 낙원동
11110138,서울특별시 종로구 종로2가
11110139,서울특별시 종로구 팔판동
11110140,서울특별시 종로구 삼청동
11110141,서울특별시 종로구 안국동
11110142,서울특별시 종로구 소격동
11110143,서울특별시 종로구 화동
11110144,서울특별시 종로구 사간동
11110145,서울특별시 종로구 송현동
11110146,서울특별시 종로구 가회동
11110147,서울특별시 종로구 재동
11110148,서울특별시 종로구 계동
11110149,서울특별시 종로구 원서동
11110150,서울특별시 종로구 훈정동
11110151,서울특별시 종로구 묘동
11110152,서울특별시 종로구 봉익동
11110153,서울특별시 종로구 돈의동
11110154,서울특별시 종로구 장사동
11110155,서울특별시 종로구 관수동
11110156,서울특별시 종로구 종로3가
11110157,서울특별시 종로구 인의동
11110158,서울특별시 종로구 예지동
11110159,서울특별시 종로구 원남동
11110160,서울특별시 종로구 연지동
11110161,서울특별시 종로구 종로4가
11110162,서울특별시 종로구 효제동
11110163,서울특별시 종로구 종로5가
11110164,서울특별시 종로구 종로6가
11110165,서울특별시 종로구 이화동
11110166,서울특별시 종로구 연건동
11110167,서울특별시 종로구 충신동
11110168,서울특별시 종로구 동숭동
11110169,서울특별시 종로구 혜화동
11110170,서울특별시 종로구 명륜1가
11110171,서울특별시 종로구 명륜2가
11110172,서울특별시 종로구 명륜4가
11110173,서울특별시 종로구 명륜3가
11110174,서울특별시 종로구 창신동
11110175,서울특별시 종로구 숭인동
11110176,서울특별시 종로구 교남동
11110177,서울특별시 종로구 평동
11110178,서울특별시 종로구 송월동
11110179,서울특별시 종로구 홍파동
11110180,서울특별시 종로구 교북동
11110181,서울특별시 종로구 행촌동
11110182,서울특별시 종로구 구기동
11110183,서울특별시 종로구 평창동
11110184,서울특별시 종로구 부암동
11110185,서울특별시 종로구 홍지동
11110186,서울특별시 종로구 신영동
11110187,서울특별시 종로구 무악동
11140101,서울특별시 중구 무교동
11140102,서울특별시 중구 다동
11140103,서울특별시 중구 태평로1가
11140104,서울특별시 중구 을지로1가
11140105,서울특별시 중구 을지로2가
11140106,서울특별시 중구 남대문로1가
11140107,서울특별시 중구 삼각동
11140108,서울특별시 중구 수하동
11140109,서울특별시 중구 장교동
11140110,서울특별시 중구 수표동
11140111,서울특별시 중구 소공동
11140112,서울특별시 중구 남창동
11140113,서울특별시 중구 북창동
11140114,서울특별시 중구 태평로2가
11140115,서울특별시 중구 남대문로2가
11140116,서울특별시 중구 남대문로3가
11140117,서울특별시 중구 남대문로4가
11140118,서울특별시 중구 남대문로5가
11140119,서울특별시 중구 봉래동1가
11140120,서울특별시 중구 봉래동2가
11140121,서울특별시 중구 회현동1가
11140122,서울특별시 중구 회현동2가
11140123,서울특별시 중구 회현동3가
11140124,서울특별시 중구 충무로1가
11140125,서울특별시 중구 충무로2가
11140126,서울특별시 중구 명동1가
11140127,서울특별시 중구 명동2가
11140128,서울특별시 중구 남산동1가
11140129,서울특별시 중구 남산동2가
11140130,서울특별시 중구 남산동3가
11140131,서울특별시 중구 저동1가
11140132,서울특별시 중구 충무로4가
11140133,서울특별시 중구 충무로5가
11140134,서울특별시 중구 인현동2가
11140135,서울특별시 중구 예관동
11140136,서울특별시 중구 묵정동
11140137,서울특별시 중구 필동1가
11140138,서울특별시 중구 필동2가
11140139,서울특별시 중구 필동3가
11140140,서울특별시 중구 남학동
11140141,서울특별시 중구 주자동
11140142,서울특별시 중구 예장동
11140143,서울특별시 중구 장충동1가
11140144,서울특별시 중구 장충동2가
11140145,서울특별시 중구 광희동1가
11140146,서울특별시 중구 광희동2가
11140147,서울특별시 중구 쌍림동
11140148,서울특별시 중구 을지로6가
11140149,서울특별시 중구 을지로7가
11140150,서울특별시 중구 을지로4가
11140151,서울특별시 중구 을지로5가
11140152,서울특별시 중구 주교동
11140153,서울특별시 중구 방산동
11140154,서울특별시 중구 오장동
11140155,서울특별시 중구 을지로3가
11140156,서울특별시 중구 입정동
11140157,서울특별시 중구 산림동
11140158,서울특별시 중구 충무로3가
11140159,서울특별시 중구 초동
11140160,서울특별시 중구 인현동1가
11140161,서울특별시 중구 저동2가
11140162,서울특별시 중구 신당동
11140163,서울특별시 중구 흥인동
11140164,서울특별시 중구 무학동
11140165,서울특별시 중구 황학동
11140166,서울특별시 중구 서소문동
11140167,서울특별시 중구 정동
11140168,서울특별시 중구 순화동
11140169,서울특별시 중구 의주로1가
11140170,서울특별시 중구 충정로1가
11140171,서울특별시 중구 중림동
11140172,서울특별시 중구 의주로2가
11140173,서울특별시 중구 만리동1가
11140174,서울특별시 중구 만리동2가
11170101,서울특별시 용산구 후암동
11170102,서울특별시 용산구 용산동2가
11170103,서울특별시 용산구 용산동4가
11170104,서울특별시 용산구 갈월동
11170105,서울특별시 용산구 남영동
11170106,서울특별시 용산구 용산동1가
11170107,서울특별시 용산구 동자동
11170108,서울특별시 용산구 서계동
11170109,서울특별시 용산구 청파동1가
11170110,서울특별시 용산구 청파동2가
11170111,서울특별시 용산구 청파동3가
11170112,서울특별시 용산구 원효로1가
11170113,서울특별시 용산구 원효로2가
11170114,서울특별시 용산구 신창동
11170115,서울특별시 용산구 산천동
11170116,서울특별시 용산구 청암동
11170117,서울특별시 용산구 원효로3가
11170118,서울특별시 용산구 원효로4가
11170119,서울특별시 용산구 효창동
11170120,서울특별시 용산구 도원동
11170121,서울특별시 용산구 용문동
11170122,서울특별시 용산구 문배동
11170123,서울특별시 용산구 신계동
11170124,서울특별시 용산구 한강로1가
11170125,서울특별시 용산구 한강로2가
11170126,서울특별시 용산구 용산동3가
11170127,서울특별시 용산구 용산동5가
11170128,서울특별시 용산구 한강로3가
11170129,서울특별시 용산구 이촌동
11170130,서울특별시 용산구 이태원동
11170131,서울특별시 용산구 한남동
11170132,서울특별시 용산구 동빙고동
11170133,서울특별시 용산구 서빙고동
11170134,서울특별시 용산구 주성동
11170135,서울특별시 용산구 용산동6가
11170136,서울특별시 용산구 보광동
11200101,서울특별시 성동구 상왕십리동
11200102,서울특별시 성동구 하왕십리동
11200103,서울특별시 성동구 홍익동
11200104,서울특별시 성동구 도선동
11200105,서울특별시 성동구 마장동
11200106,서울특별시 성동구 사근동
11200107,서울특별시 성동구 행당동
11200108,서울특별시 성동구 응봉동
11200109,서울특별시 성동구 금호동1가
11200110,서울특별시 성동구 금호동2가
11200111,서울특별시 성동구 금호동3가
11200112,서울특별시 성동구 금호동4가
11200113,서울특별시 성동구 옥수동
11200114,서울특별시 성동구 성수동1가
11200115,서울특별시 성동구 성수동2가
11200118,서울특별시 성동구 송정동
11200122,서울특별시 성동구 용답동
11215101,서울특별시 광진구 중곡동
11215102,서울특별시 광진구 능동
11215103,서울특별시 광진구 구의동
11215104,서울특별시 광진구 광장동
11215105,서울특별시 광진구 자양동
11215107,서울특별시 광진구 화양동
11215109,서울특별시 광진구 군자동
11230101,서울특별시 동대문구 신설동
11230102,서울특별시 동대문구 용두동
11230103,서울특별시 동대문구 제기동
11230104,서울특별시 동대문구 전농동
11230105,서울특별시 동대문구 답십리동
11230106,서울특별시 동대문구 장안동
11230107,서울특별시 동대문구 청량리동
11230108,서울특별시 동대문구 회기동
11230109,서울특별시 동대문구 휘경동
11230110,서울특별시 동대문구 이문동
11260101,서울특별시 중랑구 면목동
11260102,서울특별시 중랑구 상봉동
11260103,서울특별시 중랑구 중화동
11260104,서울특별시 중랑구 묵동
11260105,서울특별시 중랑구 망우동
11260106,서울특별시 중랑구 신내동
11290101,서울특별시 성북구 성북동
11290102,서울특별시 성북구 성북동1가
11290103,서울특별시 성북구 돈암동
11290104,서울특별시 성북구 동소문동1가
11290105,서울특별시 성북구 동소문동2가
11290106,서울특별시 성북구 동소문동3가
11290107,서울특별시 성북구 동소문동4가
11290108,서울특별시 성북구 동소문동5가
11290109,서울특별시 성북구 동소문동6가
11290110,서울특별시 성북구 동소문동7가
11290111,서울특별시 성북구 삼선동1가
11290112,서울특별시 성북구 삼선동2가
11290113,서울특별시 성북구 삼선동3가
11290114,서울특별시 성북구 삼선동4가
11290115,서울특별시 성북구 삼선동5가
11290116,서울특별시 성북구 동선동1가
11290117,서울특별시 성북구 동선동2가
11290118,서울특별시 성북구 동선동3가
11290119,서울특별시 성북구 동선동4가
11290120,서울특별시 성북구 동선동5가
11290121,서울특별시 성북구 안암동1가
11290122,서울특별시 성북구 안암동2가
11290123,서울특별시 성북구 안암동3가
11290124,서울특별시 성북구 안암동4가
11290125,서울특별시 성북구 안암동5가
11290126,서울특별시 성북구 보문동4가
11290127,서울특별시 성북구 보문동5가
11290128,서울특별시 성북구 보문동6가
11290129,서울특별시 성북구 보문동7가
11290130,서울특별시 성북구 보문동1가
11290131,서울특별시 성북구 보문동2가
11290132,서울특별시 성북구 보문동3가
11290133,서울특별시 성북구 정릉동
11290134,서울특별시 성북구 길음동
11290135,서울특별시 성북구 종암동
11290136,서울특별시 성북구 하월곡동
11290137,서울특별시 성북구 상월곡동
11290138,서울특별시 성북구 장위동
11290139,서울특별시 성북구 석관동
11305101,서울특별시 강북구 미아동
11305102,서울특별시 강북구 번동
11305103,서울특별시 강북구 수유동
11305104,서울특별시 강북구 우이동
11320105,서울특별시 도봉구 쌍문동
11320106,서울특별시 도봉구 방학동
11320107,서울특별시 도봉구 창동
11320108,서울특별시 도봉구 도봉동
11350102,서울특별시 노원구 월계동
11350103,서울특별시 노원구 공릉동
11350104,서울특별시 노원구 하계동
11350105,서울특별시 노원구 상계동
11350106,서울특별시 노원구 중계동
11380101,서울특별시 은평구 수색동
11380102,서울특별시 은평구 녹번동
11380103,서울특별시 은평구 불광동
11380104,서울특별시 은평구 갈현동
11380105,서울특별시 은평구 구산동
11380106,서울특별시 은평구 대조동
11380107,서울특별시 은평구 응암동
11380108,서울특별시 은평구 역촌동
11380109,서울특별시 은평구 신사동
11380110,서울특별시 은평구 증산동
11380114,서울특별시 은평구 진관동
11410101,서울특별시 서대문구 충정로2가
11410102,서울특별시 서대문구 충정로3가
11410103,서울특별시 서대문구 합동
11410104,서울특별시 서대문구 미근동
11410105,서울특별시 서대문구 냉천동
11410106,서울특별시 서대문구 천연동
11410107,서울특별시 서대문구 옥천동
11410108,서울특별시 서대문구 영천동
11410109,서울특별시 서대문구 현저동
11410110,서울특별시 서대문구 북아현동
11410111,서울특별시 서대문구 홍제동
11410112,서울특별시 서대문구 대현동
11410113,서울특별시 서대문구 대신동
11410114,서울특별시 서대문구 신촌동
11410115,서울특별시 서대문구 봉원동
11410116,서울특별시 서대문구 창천동
11410117,서울특별시 서대문구 연희동
11410118,서울특별시 서대문구 홍은동
11410119,서울특별시 서대문구 북가좌동
11410120,서울특별시 서대문구 남가좌동
11440101,서울특별시 마포구 아현동
11440102,서울특별시 마포구 공덕동
11440103,서울특별시 마포구 신공덕동
11440104,서울특별시 마포구 도화동
11440105,서울특별시 마포구 용강동
11440106,서울특별시 마포구 토정동
11440107,서울특별시 마포구 마포동
11440108,서울특별시 마포구 대흥동
11440109,서울특별시 마포구 염리동
11440110,서울특별시 마포구 노고산동
11440111,서울특별시 마포구 신수동
11440112,서울특별시 마포구 현석동
11440113,서울특별시 마포구 구수동
11440114,서울특별시 마포구 창전동
11440115,서울특별시 마포구 상수동
11440116,서울특별시 마포구 하중동
11440117,서울특별시 마포구 신정동
11440118,서울특별시 마포구 당인동
11440120,서울특별시 마포구 서교동
11440121,서울특별시 마포구 동교동
11440122,서울특별시 마포구 합정동
11440123,서울특별시 마포구 망원동
11440124,서울특별시 마포구 연남동
11440125,서울특별시 마포구 성산동
11440126,서울특별시 마포구 중동
11440127,서울특별시 마포구 상암동
11470101,서울특별시 양천구 신정동
11470102,서울특별시 양천구 목동
11470103,서울특별시 양천구 신월동
11500101,서울특별시 강서구 염창동
11500102,서울특별시 강서구 등촌동
11500103,서울특별시 강서구 화곡동
11500104,서울특별시 강서구 가양동
11500105,서울특별시 강서구 마곡동
11500106,서울특별시 강서구 내발산동
11500107,서울특별시 강서구 외발산동
11500108,서울특별시 강서구 공항동
11500109,서울특별시 강서구 방화동
11500110,서울특별시 강서구 개화동
11500111,서울특별시 강서구 과해동
11500112,서울특별시 강서구 오곡동
11500113,서울특별시 강서구 오쇠동
11530101,서울특별시 구로구 신도림동
11530102,서울특별시 구로구 구로동
11530103,서울특별시 구로구 가리봉동
11530106,서울특별시 구로구 고척동
11530107,서울특별시 구로구 개봉동
11530108,서울특별시 구로구 오류동
11530109,서울특별시 구로구 궁동
11530110,서울특별시 구로구 온수동
11530111,서울특별시 구로구 천왕동
11530112,서울특별시 구로구 항동
11545101,서울특별시 금천구 가산동
11545102,서울특별시 금천구 독산동
11545103,서울특별시 금천구 시흥동
11560101,서울특별시 영등포구 영등포동
11560102,서울특별시 영등포구 영등포동1가
11560103,서울특별시 영등포구 영등포동2가
11560104,서울특별시 영등포구 영등포동3가
11560105,서울특별시 영등포구 영등포동4가
11560106,서울특별시 영등포구 영등포동5가
11560107,서울특별시 영등포구 영등포동6가
11560108,서울특별시 영등포구 영등포동7가
11560109,서울특별시 영등포구 영등포동8가
11560110,서울특별시 영등포구 여의도동
11560111,서울특별시 영등포구 당산동1가
11560112,서울특별시 영등포구 당산동2가
11560113,서울특별시 영등포구 당산동3가
11560114,서울특별시 영등포구 당산동4가
11560115,서울특별시 영등포구 당산동5가
11560116,서울특별시 영등포구 당산동6가
11560117,서울특별시 영등포구 당산동
11560118,서울특별시 영등포구 도림동
11560119,서울특별시 영등포구 문래동1가
11560120,서울특별시 영등포구 문래동2가
11560121,서울특별시 영등포구 문래동3가
11560122,서울특별시 영등포구 문래동4가
11560123,서울특별시 영등포구 문래동5가
11560124,서울특별시 영등포구 문래동6가
11560125,서울특별시 영등포구 양평동1가
11560126,서울특별시 영등포구 양평동2가
11560127,서울특별시 영등포구 양평동3가
11560128,서울특별시 영등포구 양평동4가
11560129,서울특별시 영등포구 양평동5가
11560130,서울특별시 영등포구 양평동6가
11560131,서울특별시 영등포구 양화동
11560132,서울특별시 영등포구 신길동
11560133,서울특별시 영등포구 대림동
11560134,서울특별시 영등포구 양평동
11590101,서울특별시 동작구 노량진동
11590102,서울특별시 동작구 상도동
11590103,서울특별시 동작구 상도1동
11590104,서울특별시 동작구 본동
11590105,서울특별시 동작구 흑석동
11590106,서울특별시 동작구 동작동
11590107,서울특별시 동작구 사당동
11590108,서울특별시 동작구 대방동
11590109,서울특별시 동작구 신대방동
11620101,서울특별시 관악구 봉천동
11620102,서울특별시 관악구 신림동
11620103,서울특별시 관악구 남현동
11650101,서울특별시 서초구 방배동
11650102,서울특별시 서초구 양재동
11650103,서울특별시 서초구 우면동
11650104,서울특별시 서초구 원지동
11650106,서울특별시 서초구 잠원동
11650107,서울특별시 서초구 반포동
11650108,서울특별시 서초구 서초동
11650109,서울특별시 서초구 내곡동
11650110,서울특별시 서초구 염곡동
11650111,서울특별시 서초구 신원동
11680101,서울특별시 강남구 역삼동
11680103,서울특별시 강남구 개포동
11680104,서울특별시 강남구 청담동
11680105,서울특별시 강남구 삼성동
11680106,서울특별시 강남구 대치동
11680107,서울특별시 강남구 신사동
11680108,서울특별시 강남구 논현동
11680110,서울특별시 강남구 압구정동
11680111,서울특별시 강남구 세곡동
11680112,서울특별시 강남구 자곡동
11680113,서울특별시 강남구 율현동
11680114,서울특별시 강남구 일원동
11680115,서울특별시 강남구 수서동
11680118,서울특별시 강남구 도곡동
11710101,서울특별시 송파구 잠실동
11710102,서울특별시 송파구 신천동
11710103,서울특별시 송파구 풍납동
11710104,서울특별시 송파구 송파동
11710105,서울특별시 송파구 석촌동
11710106,서울특별시 송파구 삼전동
11710107,서울특별시 송파구 가락동
11710108,서울특별시 송파구 문정동
11710109,서울특별시 송파구 장지동
11710111,서울특별시 송파구 방이동
11710112,서울특별시 송파구 오금동
11710113,서울특별시 송파구 거여동
11710114,서울특별시 송파구 마천동
11740101,서울특별시 강동구 명일동
11740102,서울특별시 강동구 고덕동
11740103,서울특별시 강동구 상일동
11740105,서울특별시 강동구 길동
11740106,서울특별시 강동구 둔촌동
11740107,서울특별시 강동구 암사동
11740108,서울특별시 강동구 성내동
11740109,서울특별시 강동구 천호동
11740110,서울특별시 강동구 강일동
26110101,부산광역시 중구 영주동
26110102,부산광역시 중구 대창동1가
26110103,부산광역시 중구 대창동2가
26110104,부산광역시 중구 중앙동1가
26110105,부산광역시 중구 중앙동2가
26110106,부산광역시 중구 중앙동3가
26110107,부산광역시 중구 중앙동4가
26110108,부산광역시 중구 중앙동5가
26110109,부산광역시 중구 중앙동6가
26110110,부산광역시 중구 중앙동7가
26110111,부산광역시 중구 동광동1가
26110112,부산광역시 중구 동광동2가
26110113,부산광역시 중구 동광동3가
26110114,부산광역시 중구 동광동4가
26110115,부산광역시 중구 동광동5가
26110116,부산광역시 중구 대청동1가
26110117,부산광역시 중구 대청동2가
26110118,부산광역시 중구 대청동3가
26110119,부산광역시 중구 대청동4가
26110120,부산광역시 중구 보수동1가
26110121,부산광역시 중구 보수동2가
26110122,부산광역시 중구 보수동3가
26110123,부산광역시 중구 부평동1가
26110124,부산광역시 중구 부평동2가
26110125,부산광역시 중구 부평동3가
26110126,부산광역시 중구 부평동4가
26110127,부산광역시 중구 신창동1가
26110128,부산광역시 중구 신창동2가
26110129,부산광역시 중구 신창동3가
26110130,부산광역시 중구 신창동4가
26110131,부산광역시 중구 창선동1가
26110132,부산광역시 중구 창선동2가
26110133,부산광역시 중구 광복동1가
26110134,부산광역시 중구 광복동2가
26110135,부산광역시 중구 광복동3가
26110136,부산광역시 중구 남포동1가
26110137,부산광역시 중구 남포동2가
26110138,부산광역시 중구 남포동3가
26110139,부산광역시 중구 남포동4가
26110140,부산광역시 중구 남포동5가
26110141,부산광역시 중구 남포동6가
26140101,부산광역시 서구 동대신동1가
26140102,부산광역시 서구 동대신동2가
26140103,부산광역시 서구 동대신동3가
26140104,부산광역시 서구 서대신동1가
26140105,부산광역시 서구 서대신동2가
26140106,부산광역시 서구 서대신동3가
26140107,부산광역시 서구 부용동1가
26140108,부산광역시 서구 부용동2가
26140109,부산광역시 서구 부민동1가
26140110,부산광역시 서구 부민동2가
26140111,부산광역시 서구 부민동3가
26140112,부산광역시 서구 토성동1가
26140113,부산광역시 서구 토성동2가
26140114,부산광역시 서구 토성동3가
26140115,부산광역시 서구 아미동1가
26140116,부산광역시 서구 아미동2가
26140117,부산광역시 서구 토성동4가
26140118,부산광역시 서구 토성동5가
26140119,부산광역시 서구 초장동
26140120,부산광역시 서구 충무동1가
26140121,부산광역시 서구 충무동2가
26140122,부산광역시 서구 충무동3가
26140123,부산광역시 서구 남부민동
26140124,부산광역시 서구 암남동
26170101,부산광역시 동구 초량동
26170102,부산광역시 동구 수정동
26170103,부산광역시 동구 좌천동
26170104,부산광역시 동구 범일동
26200101,부산광역시 영도구 대교동1가
26200102,부산광역시 영도구 대교동2가
26200103,부산광역시 영도구 대평동1가
26200104,부산광역시 영도구 대평동2가
26200105,부산광역시 영도구 남항동1가
26200106,부산광역시 영도구 남항동2가
26200107,부산광역시 영도구 남항동3가
26200108,부산광역시 영도구 영선동1가
26200109,부산광역시 영도구 영선동2가
26200110,부산광역시 영도구 영선동3가
26200111,부산광역시 영도구 영선동4가
26200112,부산광역시 영도구 신선동1가
26200113,부산광역시 영도구 신선동2가
26200114,부산광역시 영도구 신선동3가
26200115,부산광역시 영도구 봉래동1가
26200116,부산광역시 영도구 봉래동2가
26200117,부산광역시 영도구 봉래동3가
26200118,부산광역시 영도구 봉래동4가
26200119,부산광역시 영도구 봉래동5가
26200120,부산광역시 영도구 청학동
26200121,부산광역시 영도구 동삼동
26230101,부산광역시 부산진구 양정동
26230102,부산광역시 부산진구 전포동
26230103,부산광역시 부산진구 부전동
26230104,부산광역시 부산진구 범천동
26230105,부산광역시 부산진구 범전동
26230106,부산광역시 부산진구 연지동
26230107,부산광역시 부산진구 초읍동
26230108,부산광역시 부산진구 부암동
26230109,부산광역시 부산진구 당감동
26230110,부산광역시 부산진구 가야동
26230111,부산광역시 부산진구 개금동
26260101,부산광역시 동래구 명장동
26260102,부산광역시 동래구 안락동
26260103,부산광역시 동래구 칠산동
26260104,부산광역시 동래구 낙민동
26260105,부산광역시 동래구 복천동
26260106,부산광역시 동래구 수안동
26260107,부산광역시 동래구 명륜동
26260108,부산광역시 동래구 온천동
26260109,부산광역시 동래구 사직동
26290106,부산광역시 남구 대연동
26290107,부산광역시 남구 용호동
26290108,부산광역시 남구 용당동
26290109,부산광역시 남구 문현동
26290110,부산광역시 남구 우암동
26290111,부산광역시 남구 감만동
26320101,부산광역시 북구 금곡동
26320102,부산광역시 북구 화명동
26320103,부산광역시 북구 만덕동
26320104,부산광역시 북구 덕천동
26320105,부산광역시 북구 구포동
26350101,부산광역시 해운대구 반송동
26350102,부산광역시 해운대구 석대동
26350103,부산광역시 해운대구 반여동
26350104,부산광역시 해운대구 재송동
26350105,부산광역시 해운대구 우동
26350106,부산광역시 해운대구 중동
26350107,부산광역시 해운대구 좌동
26350108,부산광역시 해운대구 송정동
26380101,부산광역시 사하구 괴정동
26380102,부산광역시 사하구 당리동
26380103,부산광역시 사하구 하단동
26380104,부산광역시 사하구 신평동
26380105,부산광역시 사하구 장림동
26380106,부산광역시 사하구 다대동
26380107,부산광역시 사하구 구평동
26380108,부산광역시 사하구 감천동
26410101,부산광역시 금정구 두구동
26410102,부산광역시 금정구 노포동
26410103,부산광역시 금정구 청룡동
26410104,부산광역시 금정구 남산동
26410105,부산광역시 금정구 선동
26410106,부산광역시 금정구 오륜동
26410107,부산광역시 금정구 구서동
26410108,부산광역시 금정구 장전동
26410109,부산광역시 금정구 부곡동
26410110,부산광역시 금정구 서동
26410111,부산광역시 금정구 금사동
26410112,부산광역시 금정구 회동동
26410113,부산광역시 금정구 금성동
26440101,부산광역시 강서구 대저1동
26440102,부산광역시 강서구 대저2동
26440103,부산광역시 강서구 강동동
26440104,부산광역시 강서구 명지동
26440105,부산광역시 강서구 죽림동
26440106,부산광역시 강서구 식만동
26440107,부산광역시 강서구 죽동동
26440108,부산광역시 강서구 봉림동
26440109,부산광역시 강서구 송정동
26440110,부산광역시 강서구 화전동
26440111,부산광역시 강서구 녹산동
26440112,부산광역시 강서구 생곡동
26440113,부산광역시 강서구 구랑동
26440114,부산광역시 강서구 지사동
26440115,부산광역시 강서구 미음동
26440116,부산광역시 강서구 범방동
26440117,부산광역시 강서구 신호동
26440118,부산광역시 강서구 동선동
26440119,부산광역시 강서구 성북동
26440120,부산광역시 강서구 눌차동
26440121,부산광역시 강서구 천성동
26440122,부산광역시 강서구 대항동
26470101,부산광역시 연제구 거제동
26470102,부산광역시 연제구 연산동
26500101,부산광역시 수영구 망미동
26500102,부산광역시 수영구 수영동
26500103,부산광역시 수영구 민락동
26500104,부산광역시 수영구 광안동
26500105,부산광역시 수영구 남천동
26530101,부산광역시 사상구 삼락동
26530102,부산광역시 사상구 모라동
26530103,부산광역시 사상구 덕포동
26530104,부산광역시 사상구 괘법동
26530105,부산광역시 사상구 감전동
26530106,부산광역시 사상구 주례동
26530107,부산광역시 사상구 학장동
26530108,부산광역시 사상구 엄궁동
26710250,부산광역시 기장군 기장읍
26710253,부산광역시 기장군 장안읍
26710256,부산광역시 기장군 정관읍
26710310,부산광역시 기장군 일광면
26710330,부산광역시 기장군 철마면
27110101,대구광역시 중구 동인동1가
27110102,대구광역시 중구 동인동2가
27110103,대구광역시 중구 동인동3가
27110104,대구광역시 중구 동인동4가
27110105,대구광역시 중구 삼덕동1가
27110106,대구광역시 중구 삼덕동2가
27110107,대구광역시 중구 삼덕동3가
27110108,대구광역시 중구 봉산동
27110109,대구광역시 중구 장관동
27110110,대구광역시 중구 상서동
27110111,대구광역시 중구 수동
27110112,대구광역시 중구 덕산동
27110113,대구광역시 중구 종로1가
27110114,대구광역시 중구 종로2가
27110115,대구광역시 중구 사일동
27110116,대구광역시 중구 동일동
27110117,대구광역시 중구 남일동
27110118,대구광역시 중구 전동
27110119,대구광역시 중구 동성로3가
27110120,대구광역시 중구 동문동
27110121,대구광역시 중구 문화동
27110122,대구광역시 중구 공평동
27110123,대구광역시 중구 동성로2가
